game.GameHandler.start(GameHandler.java:36)		Begining game
game.GameHandler.showPlayerHands(GameHandler.java:182)	2: [Jack of Hearts, King of Hearts, Ace of Hearts, 9 of Spades, King of Spades, 2 of Clubs, 5 of Clubs, 9 of Clubs, King of Clubs, Ace of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	3: [2 of Hearts, 8 of Spades, 7 of Diamonds, 9 of Diamonds, 10 of Diamonds, King of Diamonds, 4 of Clubs, 8 of Clubs, 10 of Clubs, Jack of Clubs]
game.GameHandler.playGame(GameHandler.java:157)		Running: | 0: 53| 1: 56| 2: 43| 3: 18
game.GameHandler.playGame(GameHandler.java:145)		Start round
game.GameHandler.playGame(GameHandler.java:151)		Table: [6 of Diamonds, 4 of Diamonds, Jack of Hearts, 7 of Diamonds]
game.GameHandler.playGame(GameHandler.java:152)		3 won
game.GameHandler.score(GameHandler.java:162)		Scoreing...
game.GameHandler.score(GameHandler.java:169)		Hearts: 1 | Queen: No
game.GameHandler.playGame(GameHandler.java:154)		3 got 1 points and has 0
game.GameHandler.showPlayerHands(GameHandler.java:182)	0: [3 of Hearts, 5 of Hearts, 7 of Hearts, Queen of Hearts, Jack of Diamonds, Ace of Diamonds, 3 of Clubs, 6 of Clubs, 7 of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	1: [4 of Hearts, 8 of Hearts, 9 of Hearts, 10 of Hearts, 10 of Spades, Ace of Spades, 8 of Diamonds, Queen of Diamonds, Queen of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	2: [King of Hearts, Ace of Hearts, 9 of Spades, King of Spades, 2 of Clubs, 5 of Clubs, 9 of Clubs, King of Clubs, Ace of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	3: [2 of Hearts, 8 of Spades, 9 of Diamonds, 10 of Diamonds, King of Diamonds, 4 of Clubs, 8 of Clubs, 10 of Clubs, Jack of Clubs]
game.GameHandler.playGame(GameHandler.java:157)		Running: | 0: 53| 1: 57| 2: 43| 3: 18
game.GameHandler.playGame(GameHandler.java:145)		Start round
game.GameHandler.playGame(GameHandler.java:151)		Table: [8 of Spades, 3 of Hearts, 10 of Spades, 9 of Spades]
game.GameHandler.playGame(GameHandler.java:152)		2 won
game.GameHandler.score(GameHandler.java:162)		Scoreing...
game.GameHandler.score(GameHandler.java:169)		Hearts: 1 | Queen: No
game.GameHandler.playGame(GameHandler.java:154)		2 got 1 points and has 0
game.GameHandler.showPlayerHands(GameHandler.java:182)	0: [2 of Hearts, 9 of Diamonds, 10 of Diamonds, King of Diamonds, 4 of Clubs, 8 of Clubs, 10 of Clubs, Jack of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	1: [5 of Hearts, 7 of Hearts, Queen of Hearts, Jack of Diamonds, Ace of Diamonds, 3 of Clubs, 6 of Clubs, 7 of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	2: [4 of Hearts, 8 of Hearts, 9 of Hearts, 10 of Hearts, Ace of Spades, 8 of Diamonds, Queen of Diamonds, Queen of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	3: [King of Hearts, Ace of Hearts, King of Spades, 2 of Clubs, 5 of Clubs, 9 of Clubs, King of Clubs, Ace of Clubs]
game.GameHandler.playGame(GameHandler.java:157)		Running: | 0: 53| 1: 57| 2: 43| 3: 19
game.GameHandler.playGame(GameHandler.java:145)		Start round
game.GameHandler.playGame(GameHandler.java:151)		Table: [Ace of Spades, King of Spades, 2 of Hearts, 5 of Hearts]
game.GameHandler.playGame(GameHandler.java:152)		0 won
game.GameHandler.score(GameHandler.java:162)		Scoreing...
game.GameHandler.score(GameHandler.java:169)		Hearts: 2 | Queen: No
game.GameHandler.playGame(GameHandler.java:154)		0 got 2 points and has 1
game.GameHandler.showPlayerHands(GameHandler.java:182)	0: [4 of Hearts, 8 of Hearts, 9 of Hearts, 10 of Hearts, 8 of Diamonds, Queen of Diamonds, Queen of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	1: [King of Hearts, Ace of Hearts, 2 of Clubs, 5 of Clubs, 9 of Clubs, King of Clubs, Ace of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	2: [9 of Diamonds, 10 of Diamonds, King of Diamonds, 4 of Clubs, 8 of Clubs, 10 of Clubs, Jack of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	3: [7 of Hearts, Queen of Hearts, Jack of Diamonds, Ace of Diamonds, 3 of Clubs, 6 of Clubs, 7 of Clubs]
game.GameHandler.playGame(GameHandler.java:157)		Running: | 0: 53| 1: 57| 2: 43| 3: 21
game.GameHandler.playGame(GameHandler.java:145)		Start round
game.GameHandler.playGame(GameHandler.java:151)		Table: [8 of Diamonds, King of Hearts, 9 of Diamonds, Jack of Diamonds]
game.GameHandler.playGame(GameHandler.java:152)		3 won
game.GameHandler.score(GameHandler.java:162)		Scoreing...
game.GameHandler.score(GameHandler.java:169)		Hearts: 1 | Queen: No
game.GameHandler.playGame(GameHandler.java:154)		3 got 1 points and has 14
game.GameHandler.showPlayerHands(GameHandler.java:182)	0: [4 of Hearts, 8 of Hearts, 9 of Hearts, 10 of Hearts, Queen of Diamonds, Queen of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	1: [Ace of Hearts, 2 of Clubs, 5 of Clubs, 9 of Clubs, King of Clubs, Ace of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	2: [10 of Diamonds, King of Diamonds, 4 of Clubs, 8 of Clubs, 10 of Clubs, Jack of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	3: [7 of Hearts, Queen of Hearts, Ace of Diamonds, 3 of Clubs, 6 of Clubs, 7 of Clubs]
game.GameHandler.playGame(GameHandler.java:157)		Running: | 0: 53| 1: 57| 2: 44| 3: 21
game.GameHandler.playGame(GameHandler.java:145)		Start round
game.GameHandler.playGame(GameHandler.java:151)		Table: [Ace of Diamonds, Queen of Diamonds, Ace of Hearts, 10 of Diamonds]
game.GameHandler.playGame(GameHandler.java:152)		0 won
game.GameHandler.score(GameHandler.java:162)		Scoreing...
game.GameHandler.score(GameHandler.java:169)		Hearts: 1 | Queen: No
game.GameHandler.playGame(GameHandler.java:154)		0 got 1 points and has 15
game.GameHandler.showPlayerHands(GameHandler.java:182)	0: [7 of Hearts, Queen of Hearts, 3 of Clubs, 6 of Clubs, 7 of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	1: [4 of Hearts, 8 of Hearts, 9 of Hearts, 10 of Hearts, Queen of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	2: [2 of Clubs, 5 of Clubs, 9 of Clubs, King of Clubs, Ace of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	3: [King of Diamonds, 4 of Clubs, 8 of Clubs, 10 of Clubs, Jack of Clubs]
game.GameHandler.playGame(GameHandler.java:157)		Running: | 0: 53| 1: 57| 2: 45| 3: 21
game.GameHandler.playGame(GameHandler.java:145)		Start round
game.GameHandler.playGame(GameHandler.java:151)		Table: [3 of Clubs, Queen of Clubs, 2 of Clubs, 4 of Clubs]
game.GameHandler.playGame(GameHandler.java:152)		1 won
game.GameHandler.score(GameHandler.java:162)		Scoreing...
game.GameHandler.score(GameHandler.java:169)		Hearts: 0 | Queen: No
game.GameHandler.playGame(GameHandler.java:154)		1 got 0 points and has 3
game.GameHandler.showPlayerHands(GameHandler.java:182)	0: [7 of Hearts, Queen of Hearts, 6 of Clubs, 7 of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	1: [4 of Hearts, 8 of Hearts, 9 of Hearts, 10 of Hearts]
game.GameHandler.showPlayerHands(GameHandler.java:182)	2: [5 of Clubs, 9 of Clubs, King of Clubs, Ace of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	3: [King of Diamonds, 8 of Clubs, 10 of Clubs, Jack of Clubs]
game.GameHandler.playGame(GameHandler.java:157)		Running: | 0: 53| 1: 57| 2: 45| 3: 21
game.GameHandler.playGame(GameHandler.java:145)		Start round
game.GameHandler.playGame(GameHandler.java:151)		Table: [4 of Hearts, 5 of Clubs, King of Diamonds, 7 of Hearts]
game.GameHandler.playGame(GameHandler.java:152)		3 won
game.GameHandler.score(GameHandler.java:162)		Scoreing...
game.GameHandler.score(GameHandler.java:169)		Hearts: 2 | Queen: No
game.GameHandler.playGame(GameHandler.java:154)		3 got 2 points and has 16
game.GameHandler.showPlayerHands(GameHandler.java:182)	0: [8 of Hearts, 9 of Hearts, 10 of Hearts]
game.GameHandler.showPlayerHands(GameHandler.java:182)	1: [9 of Clubs, King of Clubs, Ace of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	2: [8 of Clubs, 10 of Clubs, Jack of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	3: [Queen of Hearts, 6 of Clubs, 7 of Clubs]
game.GameHandler.playGame(GameHandler.java:157)		Running: | 0: 53| 1: 57| 2: 47| 3: 21
game.GameHandler.playGame(GameHandler.java:145)		Start round
game.GameHandler.playGame(GameHandler.java:151)		Table: [6 of Clubs, 8 of Hearts, 9 of Clubs, 8 of Clubs]
game.GameHandler.playGame(GameHandler.java:152)		2 won
game.GameHandler.score(GameHandler.java:162)		Scoreing...
game.GameHandler.score(GameHandler.java:169)		Hearts: 1 | Queen: No
game.GameHandler.playGame(GameHandler.java:154)		2 got 1 points and has 0
game.GameHandler.showPlayerHands(GameHandler.java:182)	0: [Queen of Hearts, 7 of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	1: [9 of Hearts, 10 of Hearts]
game.GameHandler.showPlayerHands(GameHandler.java:182)	2: [King of Clubs, Ace of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	3: [10 of Clubs, Jack of Clubs]
game.GameHandler.playGame(GameHandler.java:157)		Running: | 0: 54| 1: 57| 2: 47| 3: 21
game.GameHandler.playGame(GameHandler.java:145)		Start round
game.GameHandler.playGame(GameHandler.java:151)		Table: [King of Clubs, 10 of Clubs, 7 of Clubs, 9 of Hearts]
game.GameHandler.playGame(GameHandler.java:152)		0 won
game.GameHandler.score(GameHandler.java:162)		Scoreing...
game.GameHandler.score(GameHandler.java:169)		Hearts: 1 | Queen: No
game.GameHandler.playGame(GameHandler.java:154)		0 got 1 points and has 1
game.GameHandler.showPlayerHands(GameHandler.java:182)	0: [Ace of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	1: [Jack of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	2: [Queen of Hearts]
game.GameHandler.showPlayerHands(GameHandler.java:182)	3: [10 of Hearts]
game.GameHandler.playGame(GameHandler.java:157)		Running: | 0: 55| 1: 57| 2: 47| 3: 21
game.GameHandler.playGame(GameHandler.java:145)		Start round
game.GameHandler.playGame(GameHandler.java:151)		Table: [Ace of Clubs, Jack of Clubs, Queen of Hearts, 10 of Hearts]
game.GameHandler.playGame(GameHandler.java:152)		0 won
game.GameHandler.score(GameHandler.java:162)		Scoreing...
game.GameHandler.score(GameHandler.java:169)		Hearts: 2 | Queen: No
game.GameHandler.playGame(GameHandler.java:154)		0 got 2 points and has 2
game.GameHandler.showPlayerHands(GameHandler.java:182)	0: []
game.GameHandler.showPlayerHands(GameHandler.java:182)	1: []
game.GameHandler.showPlayerHands(GameHandler.java:182)	2: []
game.GameHandler.showPlayerHands(GameHandler.java:182)	3: []
game.GameHandler.playGame(GameHandler.java:157)		Running: | 0: 57| 1: 57| 2: 47| 3: 21
game.GameHandler.start(GameHandler.java:64)		Scores: | 0: 57| 1: 57| 2: 47| 3: 21
game.GameHandler.showPlayerHands(GameHandler.java:182)	0: [7 of Spades, 8 of Spades, 10 of Spades, 4 of Diamonds, 5 of Diamonds, 8 of Diamonds, 9 of Diamonds, Ace of Diamonds, 2 of Clubs, 3 of Clubs, 5 of Clubs, 9 of Clubs, Ace of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	1: [4 of Hearts, 8 of Hearts, 10 of Hearts, King of Hearts, 2 of Spades, 9 of Spades, 3 of Diamonds, 10 of Diamonds, 6 of Clubs, 8 of Clubs, 10 of Clubs, Queen of Clubs, King of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	2: [5 of Hearts, 6 of Hearts, 7 of Hearts, 9 of Hearts, Queen of Hearts, Ace of Hearts, 4 of Spades, 5 of Spades, 6 of Spades, Queen of Spades, Ace of Spades, 4 of Clubs, 7 of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	3: [2 of Hearts, 3 of Hearts, Jack of Hearts, 3 of Spades, Jack of Spades, King of Spades, 2 of Diamonds, 6 of Diamonds, 7 of Diamonds, Jack of Diamonds, Queen of Diamonds, King of Diamonds, Jack of Clubs]
game.GameHandler.pass(GameHandler.java:240)		0 is Passing [Ace of Clubs, Ace of Diamonds, 10 of Spades]
game.GameHandler.pass(GameHandler.java:240)		1 is Passing [King of Clubs, King of Hearts, Queen of Clubs]
game.GameHandler.pass(GameHandler.java:240)		2 is Passing [Ace of Hearts, Ace of Spades, Queen of Hearts]
game.GameHandler.pass(GameHandler.java:240)		3 is Passing [King of Spades, King of Diamonds, Queen of Diamonds]
game.GameHandler.pass(GameHandler.java:243)		dir 1
game.GameHandler.showPlayerHands(GameHandler.java:182)	0: [7 of Spades, 8 of Spades, King of Spades, 4 of Diamonds, 5 of Diamonds, 8 of Diamonds, 9 of Diamonds, Queen of Diamonds, King of Diamonds, 2 of Clubs, 3 of Clubs, 5 of Clubs, 9 of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	1: [4 of Hearts, 8 of Hearts, 10 of Hearts, 2 of Spades, 9 of Spades, 10 of Spades, 3 of Diamonds, 10 of Diamonds, Ace of Diamonds, 6 of Clubs, 8 of Clubs, 10 of Clubs, Ace of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	2: [5 of Hearts, 6 of Hearts, 7 of Hearts, 9 of Hearts, King of Hearts, 4 of Spades, 5 of Spades, 6 of Spades, Queen of Spades, 4 of Clubs, 7 of Clubs, Queen of Clubs, King of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	3: [2 of Hearts, 3 of Hearts, Jack of Hearts, Queen of Hearts, Ace of Hearts, 3 of Spades, Jack of Spades, Ace of Spades, 2 of Diamonds, 6 of Diamonds, 7 of Diamonds, Jack of Diamonds, Jack of Clubs]
game.GameHandler.start(GameHandler.java:57)		Pass 1
game.GameHandler.whoFirst(GameHandler.java:108)		1 is going first
game.GameHandler.showPlayerHands(GameHandler.java:182)	0: [4 of Hearts, 8 of Hearts, 10 of Hearts, 2 of Spades, 9 of Spades, 10 of Spades, 3 of Diamonds, 10 of Diamonds, Ace of Diamonds, 6 of Clubs, 8 of Clubs, 10 of Clubs, Ace of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	1: [5 of Hearts, 6 of Hearts, 7 of Hearts, 9 of Hearts, King of Hearts, 4 of Spades, 5 of Spades, 6 of Spades, Queen of Spades, 4 of Clubs, 7 of Clubs, Queen of Clubs, King of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	2: [2 of Hearts, 3 of Hearts, Jack of Hearts, Queen of Hearts, Ace of Hearts, 3 of Spades, Jack of Spades, Ace of Spades, 2 of Diamonds, 6 of Diamonds, 7 of Diamonds, Jack of Diamonds, Jack of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	3: [7 of Spades, 8 of Spades, King of Spades, 4 of Diamonds, 5 of Diamonds, 8 of Diamonds, 9 of Diamonds, Queen of Diamonds, King of Diamonds, 2 of Clubs, 3 of Clubs, 5 of Clubs, 9 of Clubs]
game.GameHandler.playGame(GameHandler.java:128)		Start hand
game.GameHandler.playGame(GameHandler.java:135)		Table: [2 of Spades, 4 of Spades, 3 of Spades, 7 of Spades]
game.GameHandler.playGame(GameHandler.java:136)		3 won
game.GameHandler.score(GameHandler.java:162)		Scoreing...
game.GameHandler.score(GameHandler.java:169)		Hearts: 0 | Queen: No
game.GameHandler.playGame(GameHandler.java:139)		3 got 0 points and has 0
game.GameHandler.showPlayerHands(GameHandler.java:182)	0: [4 of Hearts, 8 of Hearts, 10 of Hearts, 9 of Spades, 10 of Spades, 3 of Diamonds, 10 of Diamonds, Ace of Diamonds, 6 of Clubs, 8 of Clubs, 10 of Clubs, Ace of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	1: [5 of Hearts, 6 of Hearts, 7 of Hearts, 9 of Hearts, King of Hearts, 5 of Spades, 6 of Spades, Queen of Spades, 4 of Clubs, 7 of Clubs, Queen of Clubs, King of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	2: [2 of Hearts, 3 of Hearts, Jack of Hearts, Queen of Hearts, Ace of Hearts, Jack of Spades, Ace of Spades, 2 of Diamonds, 6 of Diamonds, 7 of Diamonds, Jack of Diamonds, Jack of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	3: [8 of Spades, King of Spades, 4 of Diamonds, 5 of Diamonds, 8 of Diamonds, 9 of Diamonds, Queen of Diamonds, King of Diamonds, 2 of Clubs, 3 of Clubs, 5 of Clubs, 9 of Clubs]
game.GameHandler.playGame(GameHandler.java:141)		Running: | 0: 57| 1: 57| 2: 47| 3: 21
game.GameHandler.playGame(GameHandler.java:145)		Start round
game.GameHandler.playGame(GameHandler.java:151)		Table: [8 of Spades, 9 of Spades, 5 of Spades, Jack of Spades]
game.GameHandler.playGame(GameHandler.java:152)		3 won
game.GameHandler.score(GameHandler.java:162)		Scoreing...
game.GameHandler.score(GameHandler.java:169)		Hearts: 0 | Queen: No
game.GameHandler.playGame(GameHandler.java:154)		3 got 0 points and has 0
game.GameHandler.showPlayerHands(GameHandler.java:182)	0: [King of Spades, 4 of Diamonds, 5 of Diamonds, 8 of Diamonds, 9 of Diamonds, Queen of Diamonds, King of Diamonds, 2 of Clubs, 3 of Clubs, 5 of Clubs, 9 of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	1: [4 of Hearts, 8 of Hearts, 10 of Hearts, 10 of Spades, 3 of Diamonds, 10 of Diamonds, Ace of Diamonds, 6 of Clubs, 8 of Clubs, 10 of Clubs, Ace of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	2: [5 of Hearts, 6 of Hearts, 7 of Hearts, 9 of Hearts, King of Hearts, 6 of Spades, Queen of Spades, 4 of Clubs, 7 of Clubs, Queen of Clubs, King of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	3: [2 of Hearts, 3 of Hearts, Jack of Hearts, Queen of Hearts, Ace of Hearts, Ace of Spades, 2 of Diamonds, 6 of Diamonds, 7 of Diamonds, Jack of Diamonds, Jack of Clubs]
game.GameHandler.playGame(GameHandler.java:157)		Running: | 0: 57| 1: 57| 2: 47| 3: 21
game.GameHandler.playGame(GameHandler.java:145)		Start round
game.GameHandler.playGame(GameHandler.java:151)		Table: [Ace of Spades, King of Spades, 10 of Spades, 6 of Spades]
game.GameHandler.playGame(GameHandler.java:152)		0 won
game.GameHandler.score(GameHandler.java:162)		Scoreing...
game.GameHandler.score(GameHandler.java:169)		Hearts: 0 | Queen: No
game.GameHandler.playGame(GameHandler.java:154)		0 got 0 points and has 0
game.GameHandler.showPlayerHands(GameHandler.java:182)	0: [2 of Hearts, 3 of Hearts, Jack of Hearts, Queen of Hearts, Ace of Hearts, 2 of Diamonds, 6 of Diamonds, 7 of Diamonds, Jack of Diamonds, Jack of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	1: [4 of Diamonds, 5 of Diamonds, 8 of Diamonds, 9 of Diamonds, Queen of Diamonds, King of Diamonds, 2 of Clubs, 3 of Clubs, 5 of Clubs, 9 of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	2: [4 of Hearts, 8 of Hearts, 10 of Hearts, 3 of Diamonds, 10 of Diamonds, Ace of Diamonds, 6 of Clubs, 8 of Clubs, 10 of Clubs, Ace of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	3: [5 of Hearts, 6 of Hearts, 7 of Hearts, 9 of Hearts, King of Hearts, Queen of Spades, 4 of Clubs, 7 of Clubs, Queen of Clubs, King of Clubs]
game.GameHandler.playGame(GameHandler.java:157)		Running: | 0: 57| 1: 57| 2: 47| 3: 21
game.GameHandler.playGame(GameHandler.java:145)		Start round
game.GameHandler.playGame(GameHandler.java:151)		Table: [2 of Diamonds, 4 of Diamonds, 3 of Diamonds, Queen of Spades]
game.GameHandler.playGame(GameHandler.java:152)		1 won
game.GameHandler.score(GameHandler.java:162)		Scoreing...
game.GameHandler.score(GameHandler.java:166)		Hearts: 0 | Queen: Yes
game.GameHandler.playGame(GameHandler.java:154)		1 got 13 points and has 0
game.GameHandler.showPlayerHands(GameHandler.java:182)	0: [2 of Hearts, 3 of Hearts, Jack of Hearts, Queen of Hearts, Ace of Hearts, 6 of Diamonds, 7 of Diamonds, Jack of Diamonds, Jack of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	1: [5 of Diamonds, 8 of Diamonds, 9 of Diamonds, Queen of Diamonds, King of Diamonds, 2 of Clubs, 3 of Clubs, 5 of Clubs, 9 of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	2: [4 of Hearts, 8 of Hearts, 10 of Hearts, 10 of Diamonds, Ace of Diamonds, 6 of Clubs, 8 of Clubs, 10 of Clubs, Ace of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	3: [5 of Hearts, 6 of Hearts, 7 of Hearts, 9 of Hearts, King of Hearts, 4 of Clubs, 7 of Clubs, Queen of Clubs, King of Clubs]
game.GameHandler.playGame(GameHandler.java:157)		Running: | 0: 70| 1: 57| 2: 47| 3: 21
game.GameHandler.playGame(GameHandler.java:145)		Start round
game.GameHandler.playGame(GameHandler.java:151)		Table: [5 of Diamonds, 10 of Diamonds, 5 of Hearts, 6 of Diamonds]
